n_shots,n_ways,n_query,source_dataset,target_dataset,ood_dataset,split,loss_type,fisher_coeff,act_type,lbfgs_iters,backbone_arch,backbone_method,rng_seed,task_id,id_accuracy,id_max_p_apr,id_max_p_auroc,id_max_alp_apr,id_max_alp_auroc,id_diff_ent_apr,id_diff_ent_auroc,id_mi_apr,id_mi_auroc,ood_max_p_apr,ood_max_p_auroc,ood_alpha0_apr,ood_alpha0_auroc,ood_diff_entropy_apr,ood_mi_apr,ood_diff_entropy_auroc,ood_mi_auroc
1,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,0,0.5466666666666666,0.7030858326350418,0.6262553802008608,0.7338696422903372,0.6499282639885223,0.6214794510046777,0.5516499282639885,0.7038942504355044,0.6140602582496413,0.7436144264008124,0.7027555555555556,0.46695399885367583,0.4496,0.5985688614918002,0.4798597387760578,0.5434666666666667,0.4608
1,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,1,0.6,0.8139732492256089,0.7362962962962962,0.7590014208152717,0.6711111111111111,0.6886433596144295,0.5674074074074074,0.7029495964362159,0.5911111111111111,0.5046254625783294,0.5331555555555556,0.8412159443913112,0.8192,0.7339706930200058,0.838349700454144,0.7271111111111112,0.8195555555555556
1,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,2,0.5333333333333333,0.6936345494389256,0.6164285714285714,0.6661030860183244,0.6278571428571429,0.5468373095022292,0.5371428571428571,0.583229653778018,0.5800000000000001,0.5722386145427426,0.5406222222222222,0.7492096019187577,0.7285333333333334,0.7246603917923957,0.7536330956222992,0.6209777777777779,0.7253333333333334
1,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,3,0.6133333333333333,0.8735120436370959,0.8073463268365817,0.870094143868431,0.7916041979010494,0.7820166373989245,0.6986506746626687,0.7857520415000572,0.6604197901049476,0.6034788559992179,0.5464888888888888,0.4284602492313171,0.38222222222222224,0.481212581175783,0.42852910990821647,0.4645333333333333,0.3857777777777778
1,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,4,0.4266666666666667,0.7139578737828789,0.7398255813953488,0.6942654202667481,0.7303779069767442,0.6720658807075187,0.7056686046511628,0.6168456578118543,0.653343023255814,0.7767183465118587,0.7221333333333333,0.6117743140099758,0.44337777777777776,0.6987206517805141,0.6146729528246273,0.5395555555555556,0.4442666666666667
1,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,5,0.76,0.8574160500097081,0.6481481481481481,0.9156010102230685,0.7456140350877194,0.9051867677304817,0.7504873294346979,0.9208431349881496,0.7807017543859649,0.8791275286660251,0.8496,0.6936739431873038,0.6876444444444445,0.8980997763674559,0.7224025653882897,0.8924444444444445,0.7219555555555557
1,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,6,0.48,0.7029812091940412,0.7143874643874644,0.7508240632597507,0.7635327635327636,0.6314620595834957,0.7193732193732194,0.696476041520189,0.754985754985755,0.7878596990094946,0.7824,0.9143323543088986,0.8869333333333334,0.897601250882037,0.9111643984023767,0.8682666666666667,0.8808888888888887
1,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,7,0.5733333333333334,0.789365912174023,0.7034883720930233,0.7550156814370912,0.6540697674418604,0.7134982734654414,0.6235465116279071,0.5899172060772275,0.47674418604651164,0.7972191699607251,0.7608888888888888,0.5726772153374312,0.5240888888888888,0.794645755745258,0.6086972201444331,0.7662222222222221,0.5665777777777777
1,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,8,0.72,0.9141960145405882,0.7918871252204586,0.9148202724711794,0.7857142857142857,0.9018080835006786,0.761904761904762,0.832386700226035,0.6313932980599647,0.7736998403284618,0.6949333333333334,0.5332435578618974,0.49048888888888886,0.5680935031321266,0.5379224254410824,0.5484444444444444,0.49368888888888884
1,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,9,0.5733333333333334,0.8018419985797077,0.6860465116279071,0.7468391813107778,0.6184593023255813,0.6494991983376815,0.5218023255813953,0.5574423455065218,0.4418604651162791,0.6319946625810788,0.5311999999999999,0.46892268544578153,0.4842666666666667,0.3923002130394446,0.4472737800044432,0.31075555555555556,0.4494222222222222
