method_key,display_name,protocol,source,source_csv,file_mtime,eval_split,way,shot,episodes,accuracy_mean,accuracy_std,accuracy_ci95,conf_maxalpha_mean,conf_maxalpha_std,conf_maxalpha_ci95,ood_alpha0_mean,ood_alpha0_std,ood_alpha0_ci95
info_edl_official,Info-EDL (official rerun),official_fsl_features,official_rerun,/tmp/IEDL_official/code_fsl/results/1_mini_smoke/5w-infoedl-smoke.csv,1773734648429578087,novel,5,1,20,0.6226666666666667,0.12105578434745119,0.05305503672260935,0.8008568806094347,0.15996232831853097,0.07010658143203746,0.6401629377997603,0.14563294493148424,0.0638264522675353
