n_shots,n_ways,n_query,source_dataset,target_dataset,ood_dataset,split,loss_type,fisher_coeff,act_type,lbfgs_iters,backbone_arch,backbone_method,rng_seed,task_id,id_accuracy,id_max_p_apr,id_max_p_auroc,id_max_alp_apr,id_max_alp_auroc,id_diff_ent_apr,id_diff_ent_auroc,id_mi_apr,id_mi_auroc,ood_max_p_apr,ood_max_p_auroc,ood_alpha0_apr,ood_alpha0_auroc,ood_diff_entropy_apr,ood_mi_apr,ood_diff_entropy_auroc,ood_mi_auroc
20,5,20,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,0,0.74,0.9444992880737163,0.8430353430353431,0.9333038520262544,0.8367983367983367,0.8786806959200347,0.7344074844074844,0.7833176846257787,0.5306652806652806,0.4339880415306387,0.277,0.47084880832642106,0.4893,0.4245951491027916,0.4602294491608898,0.3668,0.4756000000000001
20,5,20,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,1,0.68,0.8932571433868799,0.7651654411764706,0.8585419724576404,0.7008272058823529,0.772043799913606,0.5689338235294117,0.6323410689139419,0.3704044117647059,0.6418717368641091,0.5581,0.5006982743501565,0.47745,0.5887613005564165,0.5079751834851778,0.57575,0.4862
20,5,20,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,2,0.89,0.9561924137488224,0.735444330949949,0.9316652104793121,0.6128702757916242,0.8711209379137884,0.3789581205311542,0.8466300785799823,0.2778345250255363,0.7564259938869266,0.7597,0.5069445300758433,0.45910000000000006,0.67938515476854,0.5214253493316666,0.6727000000000001,0.48149999999999993
20,5,20,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,3,0.91,0.9732741378110303,0.7655677655677655,0.9675598918994732,0.7264957264957266,0.9456738002777318,0.5921855921855922,0.9040611029653784,0.4456654456654457,0.5797568116220693,0.47289999999999993,0.4889714685000869,0.46950000000000003,0.48302832969575543,0.4873825136678924,0.38549999999999995,0.45970000000000005
20,5,20,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,4,0.72,0.9086877814061185,0.810515873015873,0.8919051222431116,0.7604166666666666,0.814510942649914,0.6056547619047619,0.7520599482254384,0.4717261904761905,0.6675789611080035,0.6374,0.5857085603569601,0.5388,0.6870479847191067,0.5985081258009961,0.6614,0.5533
20,5,20,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,5,0.9,0.9770496381338911,0.8133333333333334,0.9608027925457129,0.7188888888888889,0.9254572708481281,0.5511111111111111,0.8589703534128281,0.3111111111111111,0.5452061183303977,0.4196,0.6172872649902076,0.5468000000000001,0.6242008025705356,0.6103702954115392,0.5821000000000001,0.5528000000000001
20,5,20,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,6,0.84,0.9765413101703785,0.8772321428571428,0.9731867496874894,0.8616071428571428,0.9537325033559015,0.7775297619047619,0.8982994641732173,0.5930059523809523,0.5421090435109646,0.5031,0.4235611216069436,0.40240000000000004,0.4604813452434163,0.42492917897120713,0.4445,0.40690000000000004
20,5,20,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,7,0.72,0.8960758836393693,0.7653769841269842,0.8807160311074835,0.746031746031746,0.819927761633036,0.6780753968253969,0.7626984248834786,0.5887896825396826,0.7404523486994912,0.6639999999999999,0.3626974735132992,0.2435,0.49160444120613567,0.3701159480091099,0.43069999999999997,0.25930000000000003
20,5,20,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,8,0.81,0.9437435579160864,0.8050682261208577,0.9352456474005524,0.7797270955165692,0.8998969729192092,0.6933073424301494,0.875301388627294,0.5821962313190383,0.8165468648945833,0.772,0.540785273792999,0.481,0.7076885121467689,0.5699678324908153,0.651,0.5087
20,5,20,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,9,0.8,0.9689419540420109,0.8706249999999999,0.9550720967816849,0.829375,0.8898409161920959,0.6693749999999999,0.7427545488356004,0.37499999999999994,0.60752791838336,0.5192000000000001,0.37292659509124954,0.2551,0.4871355842604397,0.3738762214339627,0.39399999999999996,0.2566
5,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,0,0.7066666666666667,0.8825151589630962,0.7401372212692967,0.8754456902548184,0.7307032590051459,0.8320524843477874,0.646655231560892,0.7354409510624484,0.4871355060034306,0.48478156110199333,0.3265777777777778,0.5014122715834197,0.4844444444444445,0.49473881438069645,0.495876519732936,0.3975111111111111,0.4747555555555556
5,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,1,0.7866666666666666,0.9426783901054434,0.8093220338983051,0.9164971362324172,0.7468220338983049,0.8153621634513132,0.524364406779661,0.7517032681265666,0.3792372881355932,0.47684519598694197,0.3985777777777778,0.5954120410686956,0.5180444444444444,0.5275886148025286,0.5926822277730505,0.4972444444444445,0.5173333333333333
5,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,2,0.7733333333333333,0.9389422770052741,0.817444219066937,0.9120854905315184,0.7748478701825557,0.8381227685188105,0.6166328600405679,0.7639748685699629,0.5070993914807302,0.7600643000735634,0.7347555555555556,0.624972308321969,0.5623111111111112,0.7440045791288247,0.6392456929389994,0.7466666666666667,0.5859555555555556
5,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,3,0.6933333333333334,0.9732578437627376,0.9264214046822743,0.9647925830747383,0.9063545150501673,0.9131075609447973,0.8093645484949833,0.7743657662861732,0.5710702341137124,0.46155078909020053,0.3383111111111111,0.43096857227516855,0.3761777777777778,0.40676022601388345,0.4223087225266465,0.27040000000000003,0.36231111111111114
5,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,4,0.76,0.9054513883880773,0.716374269005848,0.8852004921569034,0.672514619883041,0.8443149367551381,0.5711500974658869,0.7970688177800471,0.5126705653021443,0.8424358595073845,0.8195555555555556,0.6870317038503988,0.6197333333333334,0.8006612648252475,0.7017225059355077,0.7447111111111111,0.634311111111111
5,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,5,0.92,0.9626974124348562,0.6545893719806763,0.9590391922942535,0.6304347826086956,0.9360601959292539,0.5048309178743962,0.8891847771336365,0.33816425120772947,0.5046979256281672,0.3322666666666667,0.5198709294462323,0.5057777777777778,0.5264672999146843,0.5114077266413717,0.47022222222222226,0.5087999999999999
5,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,6,0.7066666666666667,0.9269917105326997,0.8224699828473414,0.9178715178489962,0.7993138936535163,0.8392719866594965,0.6955403087478559,0.7454291482013381,0.5368782161234991,0.48322596741744384,0.4848,0.700688578878976,0.7162666666666666,0.5748076107580558,0.6884809802053458,0.6144000000000001,0.7103999999999999
5,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,7,0.5866666666666667,0.7436904008219511,0.6473607038123167,0.7457416950458149,0.6341642228739004,0.6564818513016986,0.5461876832844574,0.580907152575285,0.4648093841642229,0.6389843659121612,0.5344,0.3416751762825536,0.17244444444444443,0.3974158011401182,0.3440068257542522,0.32,0.18133333333333332
5,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,8,0.7066666666666667,0.8433459042896428,0.7324185248713551,0.829018374572626,0.7152658662092624,0.7787130457704596,0.6569468267581475,0.7518944070799692,0.5874785591766725,0.7187470846711497,0.6247111111111111,0.5466437777154295,0.45262222222222226,0.6728779404683642,0.5692280461277847,0.5745777777777779,0.4712888888888889
