method_key,display_name,protocol,source,source_csv,file_mtime,eval_split,way,shot,episodes,accuracy_mean,accuracy_std,accuracy_ci95,conf_maxalpha_mean,conf_maxalpha_std,conf_maxalpha_ci95,ood_alpha0_mean,ood_alpha0_std,ood_alpha0_ci95
info_edl_official,Info-EDL (official rerun),official_fsl_features,official_rerun,results/fewshot_official_v5_inputs/5w-infoedl-official-v5.csv,1773745081022118098,novel,5,1,10000,0.5257413333333412,0.11121961589908771,0.0021799044716221193,0.731103053400648,0.13725979618227224,0.002690292005172536,0.6477000094646813,0.13821354824053533,0.002708985545514492
info_edl_official,Info-EDL (official rerun),official_fsl_features,official_rerun,results/fewshot_official_v5_inputs/5w-infoedl-official-v5.csv,1773745081022118098,novel,5,5,10000,0.7117493333334274,0.09450569453134748,0.0018523116128144107,0.8502436618670641,0.09608196549042902,0.0018832065236124088,0.5431966194639526,0.10732941041019069,0.0021036564440397375
info_edl_official,Info-EDL (official rerun),official_fsl_features,official_rerun,results/fewshot_official_v5_inputs/5w-infoedl-official-v5.csv,1773745081022118098,novel,5,20,10000,0.7980890000000089,0.07225773451347496,0.0014162515964641093,0.9020820823855802,0.06505570049003438,0.0012750917296046737,0.5113699527983497,0.09815495978463028,0.0019238372117787532
info_edl_official,Info-EDL (official rerun),official_fsl_features,official_rerun,results/fewshot_official_v5_inputs/10w-infoedl-official-v5.csv,1773745081022118098,novel,10,1,10000,0.3530560000000393,0.07103802544877852,0.0013923452987960588,0.5256903798572796,0.1144117842884464,0.0022424709720535495,0.6333971905047763,0.11394526618349689,0.002233327217196539
info_edl_official,Info-EDL (official rerun),official_fsl_features,official_rerun,results/fewshot_official_v5_inputs/10w-infoedl-official-v5.csv,1773745081022118098,novel,10,5,10000,0.5406266666666674,0.07095516328536544,0.0013907212003931627,0.6730154657571408,0.09980351095217413,0.001956148814662613,0.49556707955383716,0.07053600110583542,0.001382505621674374
info_edl_official,Info-EDL (official rerun),official_fsl_features,official_rerun,results/fewshot_official_v5_inputs/10w-infoedl-official-v5.csv,1773745081022118098,novel,10,20,10000,0.6534519999999993,0.05871578535917858,0.0011508293930399002,0.7667233280865283,0.07749032500848327,0.001518810370166272,0.46002932311883926,0.05087973805404602,0.000997242865859302
